VAR_ROT0.00_SH_Z0.017_Y0.279/Z0.017Y0.279O_IN0.00OUTA1.77_F7_M.50.PMS 
     0.50000000     0.70400000     0.27900000     0.01700000 
                   1                   2                   3                   4                   5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26                  27                  28                  29                  30                  31                  32                  33                  34                  35                  36                  37                  38                  39                  40                  41                  42                  43                  44                  45                  46                  47                  48                  49                  50                  51                  52                  53                  54                  55                  56                  57                  58                  59                  60                  61                  62                  63                  64                  65                  66                  67                  68                  69                  70 
BEGIN TRACK 
                MODE                MASS                 AGE               Dtime               LOG_L              LOG_TE                CONV               QSCHW               QDISC               QINTE                QHEL              QCAROX              LOG_Tc             LOG_RHc              LOG_Pc               QTMAX                XCEN               XHE3C                YCEN                  DM                RATE                   M                 MO1              XC_cen              XO_cen              XN_cen              Rhtmax                Xsup                Ysup               XCsup               XOsup               XNsup             XC13sup                LNUC                  LX                 QH1                 QH2                  LY                QHE1                QHE2                  LC                 QC1                 QC2              LNEUTR             L_EX_LT             lgL_SCT              lgL_AC            lgL_AC_T              L_GRAV               Rstar                 r_x              tau_xy             tau_thy                f_th                 n_c            aL_x_tot                  MU                MU_E                 CI1                 CF1                 CI2                 CF2                 CI3                 CF3                 CI4                 CF4                 CI5                 CF5                MFIT             CPU_SEC
                 415    5.0000000000e-01    4.1445567500e+00    4.1647000000e-01    1.5272500000e+00    3.5707000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4985500000e+00   -2.6355300000e+00    1.0983880000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1000000000e+02    3.2100000000e+02    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.6360000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    9.9739000000e-01    9.7345900000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2085000000e-01    0.0000000000e+00    9.9271095160e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9271095160e-01    9.5212000000e+02
                 416    5.0000000000e-01    4.6101802000e+00    4.6562000000e-01    1.5272000000e+00    3.5707000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4985800000e+00   -2.6354500000e+00    1.0983990000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1000000000e+02    3.2100000000e+02    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.6350000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    9.9739000000e-01    9.7339600000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2085000000e-01    0.0000000000e+00    9.9271095160e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9271095160e-01    9.5225000000e+02
                 417    5.0000000000e-01    5.1307630500e+00    5.2058000000e-01    1.5271500000e+00    3.5707000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4986100000e+00   -2.6353700000e+00    1.0984100000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1000000000e+02    3.2100000000e+02    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.6350000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    9.9739000000e-01    9.7332500000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2085000000e-01    0.0000000000e+00    9.9271095160e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9271095160e-01    9.5239000000e+02
                 418    5.0000000000e-01    5.7127923700e+00    5.8203000000e-01    1.5270900000e+00    3.5707100000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4986400000e+00   -2.6352800000e+00    1.0984220000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1000000000e+02    3.2100000000e+02    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.6350000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    9.9739000000e-01    9.7324600000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2085000000e-01    0.0000000000e+00    9.9271095160e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9271095160e-01    9.5250000000e+02
                 419    5.0000000000e-01    6.3635209300e+00    6.5073000000e-01    1.5270300000e+00    3.5707100000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4986700000e+00   -2.6351700000e+00    1.0984360000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1000000000e+02    3.2100000000e+02    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.6350000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    9.9739000000e-01    9.7315700000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2085000000e-01    0.0000000000e+00    9.9271095160e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9271095160e-01    9.5277000000e+02
                 420    5.0000000000e-01    7.0910575800e+00    7.2754000000e-01    1.5269500000e+00    3.5707200000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4987100000e+00   -2.6350500000e+00    1.0984520000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1000000000e+02    3.2100000000e+02    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.6350000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    9.9739000000e-01    9.7305800000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2085000000e-01    0.0000000000e+00    9.9271095160e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9271095160e-01    9.5300000000e+02
                 421    5.0000000000e-01    7.9044682800e+00    8.1341000000e-01    1.5268700000e+00    3.5707200000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4987600000e+00   -2.6349200000e+00    1.0984700000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1000000000e+02    3.2100000000e+02    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.6350000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    9.9739000000e-01    9.7294800000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2085000000e-01    0.0000000000e+00    9.9271095160e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9271095160e-01    9.5314000000e+02
                 422    5.0000000000e-01    8.8138891000e+00    9.0942000000e-01    1.5267800000e+00    3.5707200000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4988100000e+00   -2.6347800000e+00    1.0984890000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1000000000e+02    4.2100000000e+02    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.6350000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    9.9739000000e-01    9.7282400000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2085000000e-01    0.0000000000e+00    9.9271095160e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9271095160e-01    9.5338000000e+02
                 423    5.0000000000e-01    9.8306524700e+00    1.0168000000e+00    1.5266800000e+00    3.5707300000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4988600000e+00   -2.6346100000e+00    1.0985110000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1000000000e+02    4.2100000000e+02    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.6350000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    9.9739000000e-01    9.7268600000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2085000000e-01    0.0000000000e+00    9.9271095160e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9271095160e-01    9.5353000000e+02
                 424    5.0000000000e-01    1.0967428500e+01    1.1368000000e+00    1.5265700000e+00    3.5707400000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4989300000e+00   -2.6344300000e+00    1.0985360000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1000000000e+02    4.2100000000e+02    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.6340000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    9.9739000000e-01    9.7253200000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2085000000e-01    0.0000000000e+00    9.9271095160e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9271095160e-01    9.5367000000e+02
                 425    5.0000000000e-01    1.2238382700e+01    1.2710000000e+00    1.5264400000e+00    3.5707400000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4990000000e+00   -2.6342200000e+00    1.0985630000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1000000000e+02    4.2100000000e+02    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.6340000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    9.9739000000e-01    9.7236000000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2085000000e-01    0.0000000000e+00    9.9271095160e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9271095160e-01    9.5399000000e+02
                 426    5.0000000000e-01    1.3659352700e+01    1.4210000000e+00    1.5263000000e+00    3.5707500000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4990700000e+00   -2.6340000000e+00    1.0985940000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1000000000e+02    4.2100000000e+02    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.6340000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    9.9739000000e-01    9.7216700000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2085000000e-01    0.0000000000e+00    9.9271095160e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9271095160e-01    9.5418000000e+02
                 427    5.0000000000e-01    1.5248045500e+01    1.5887000000e+00    1.5261400000e+00    3.5707600000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4991600000e+00   -2.6337400000e+00    1.0986280000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1000000000e+02    4.2100000000e+02    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.6340000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    9.9739000000e-01    9.7195200000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2085000000e-01    0.0000000000e+00    9.9271095160e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9271095160e-01    9.5439000000e+02
                 428    5.0000000000e-01    1.7024258000e+01    1.7762000000e+00    1.5259600000e+00    3.5707700000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.4992600000e+00   -2.6334600000e+00    1.0986660000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1000000000e+02    4.2100000000e+02    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.6330000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01    9.9739000000e-01    9.7171200000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2085000000e-01    0.0000000000e+00    9.9271095160e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9271095160e-01    9.5461000000e+02
